,id,url,repository_url,labels_url,user
10,1341462090,https://api.github.com/repos/pandas-dev/pandas/issues/48122,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/48122/labels{/name},"{'login': 'eLVas', 'id': 6797156, 'node_id': 'MDQ6VXNlcjY3OTcxNTY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6797156?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/eLVas', 'html_url': 'https://github.com/eLVas', 'followers_url': 'https://api.github.com/users/eLVas/followers', 'following_url': 'https://api.github.com/users/eLVas/following{/other_user}', 'gists_url': 'https://api.github.com/users/eLVas/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/eLVas/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/eLVas/subscriptions', 'organizations_url': 'https://api.github.com/users/eLVas/orgs', 'repos_url': 'https://api.github.com/users/eLVas/repos', 'events_url': 'https://api.github.com/users/eLVas/events{/privacy}', 'received_events_url': 'https://api.github.com/users/eLVas/received_events', 'type': 'User', 'site_admin': False}"
11,1341346520,https://api.github.com/repos/pandas-dev/pandas/issues/48120,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/48120/labels{/name},"{'login': 'agodbug', 'id': 10971788, 'node_id': 'MDQ6VXNlcjEwOTcxNzg4', 'avatar_url': 'https://avatars.githubusercontent.com/u/10971788?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/agodbug', 'html_url': 'https://github.com/agodbug', 'followers_url': 'https://api.github.com/users/agodbug/followers', 'following_url': 'https://api.github.com/users/agodbug/following{/other_user}', 'gists_url': 'https://api.github.com/users/agodbug/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/agodbug/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/agodbug/subscriptions', 'organizations_url': 'https://api.github.com/users/agodbug/orgs', 'repos_url': 'https://api.github.com/users/agodbug/repos', 'events_url': 'https://api.github.com/users/agodbug/events{/privacy}', 'received_events_url': 'https://api.github.com/users/agodbug/received_events', 'type': 'User', 'site_admin': False}"
12,1341180862,https://api.github.com/repos/pandas-dev/pandas/issues/48119,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/48119/labels{/name},"{'login': 'datapythonista', 'id': 10058240, 'node_id': 'MDQ6VXNlcjEwMDU4MjQw', 'avatar_url': 'https://avatars.githubusercontent.com/u/10058240?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/datapythonista', 'html_url': 'https://github.com/datapythonista', 'followers_url': 'https://api.github.com/users/datapythonista/followers', 'following_url': 'https://api.github.com/users/datapythonista/following{/other_user}', 'gists_url': 'https://api.github.com/users/datapythonista/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/datapythonista/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/datapythonista/subscriptions', 'organizations_url': 'https://api.github.com/users/datapythonista/orgs', 'repos_url': 'https://api.github.com/users/datapythonista/repos', 'events_url': 'https://api.github.com/users/datapythonista/events{/privacy}', 'received_events_url': 'https://api.github.com/users/datapythonista/received_events', 'type': 'User', 'site_admin': False}"
13,1341066495,https://api.github.com/repos/pandas-dev/pandas/issues/48117,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/48117/labels{/name},"{'login': 'jbrockmendel', 'id': 8078968, 'node_id': 'MDQ6VXNlcjgwNzg5Njg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8078968?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jbrockmendel', 'html_url': 'https://github.com/jbrockmendel', 'followers_url': 'https://api.github.com/users/jbrockmendel/followers', 'following_url': 'https://api.github.com/users/jbrockmendel/following{/other_user}', 'gists_url': 'https://api.github.com/users/jbrockmendel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jbrockmendel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jbrockmendel/subscriptions', 'organizations_url': 'https://api.github.com/users/jbrockmendel/orgs', 'repos_url': 'https://api.github.com/users/jbrockmendel/repos', 'events_url': 'https://api.github.com/users/jbrockmendel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jbrockmendel/received_events', 'type': 'User', 'site_admin': False}"
14,1341018973,https://api.github.com/repos/pandas-dev/pandas/issues/48116,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/48116/labels{/name},"{'login': 'mroeschke', 'id': 10647082, 'node_id': 'MDQ6VXNlcjEwNjQ3MDgy', 'avatar_url': 'https://avatars.githubusercontent.com/u/10647082?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mroeschke', 'html_url': 'https://github.com/mroeschke', 'followers_url': 'https://api.github.com/users/mroeschke/followers', 'following_url': 'https://api.github.com/users/mroeschke/following{/other_user}', 'gists_url': 'https://api.github.com/users/mroeschke/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mroeschke/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mroeschke/subscriptions', 'organizations_url': 'https://api.github.com/users/mroeschke/orgs', 'repos_url': 'https://api.github.com/users/mroeschke/repos', 'events_url': 'https://api.github.com/users/mroeschke/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mroeschke/received_events', 'type': 'User', 'site_admin': False}"
15,1340748045,https://api.github.com/repos/pandas-dev/pandas/issues/48113,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/48113/labels{/name},"{'login': 'marenwestermann', 'id': 17019042, 'node_id': 'MDQ6VXNlcjE3MDE5MDQy', 'avatar_url': 'https://avatars.githubusercontent.com/u/17019042?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/marenwestermann', 'html_url': 'https://github.com/marenwestermann', 'followers_url': 'https://api.github.com/users/marenwestermann/followers', 'following_url': 'https://api.github.com/users/marenwestermann/following{/other_user}', 'gists_url': 'https://api.github.com/users/marenwestermann/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/marenwestermann/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/marenwestermann/subscriptions', 'organizations_url': 'https://api.github.com/users/marenwestermann/orgs', 'repos_url': 'https://api.github.com/users/marenwestermann/repos', 'events_url': 'https://api.github.com/users/marenwestermann/events{/privacy}', 'received_events_url': 'https://api.github.com/users/marenwestermann/received_events', 'type': 'User', 'site_admin': False}"
16,1340533932,https://api.github.com/repos/pandas-dev/pandas/issues/48111,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/48111/labels{/name},"{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}"
17,1340347712,https://api.github.com/repos/pandas-dev/pandas/issues/48110,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/48110/labels{/name},"{'login': 'weikhor', 'id': 36619387, 'node_id': 'MDQ6VXNlcjM2NjE5Mzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/36619387?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/weikhor', 'html_url': 'https://github.com/weikhor', 'followers_url': 'https://api.github.com/users/weikhor/followers', 'following_url': 'https://api.github.com/users/weikhor/following{/other_user}', 'gists_url': 'https://api.github.com/users/weikhor/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/weikhor/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/weikhor/subscriptions', 'organizations_url': 'https://api.github.com/users/weikhor/orgs', 'repos_url': 'https://api.github.com/users/weikhor/repos', 'events_url': 'https://api.github.com/users/weikhor/events{/privacy}', 'received_events_url': 'https://api.github.com/users/weikhor/received_events', 'type': 'User', 'site_admin': False}"
18,1340133116,https://api.github.com/repos/pandas-dev/pandas/issues/48108,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/48108/labels{/name},"{'login': 'noatamir', 'id': 6564007, 'node_id': 'MDQ6VXNlcjY1NjQwMDc=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6564007?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/noatamir', 'html_url': 'https://github.com/noatamir', 'followers_url': 'https://api.github.com/users/noatamir/followers', 'following_url': 'https://api.github.com/users/noatamir/following{/other_user}', 'gists_url': 'https://api.github.com/users/noatamir/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/noatamir/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/noatamir/subscriptions', 'organizations_url': 'https://api.github.com/users/noatamir/orgs', 'repos_url': 'https://api.github.com/users/noatamir/repos', 'events_url': 'https://api.github.com/users/noatamir/events{/privacy}', 'received_events_url': 'https://api.github.com/users/noatamir/received_events', 'type': 'User', 'site_admin': False}"
19,1340129076,https://api.github.com/repos/pandas-dev/pandas/issues/48107,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/48107/labels{/name},"{'login': 'noatamir', 'id': 6564007, 'node_id': 'MDQ6VXNlcjY1NjQwMDc=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6564007?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/noatamir', 'html_url': 'https://github.com/noatamir', 'followers_url': 'https://api.github.com/users/noatamir/followers', 'following_url': 'https://api.github.com/users/noatamir/following{/other_user}', 'gists_url': 'https://api.github.com/users/noatamir/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/noatamir/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/noatamir/subscriptions', 'organizations_url': 'https://api.github.com/users/noatamir/orgs', 'repos_url': 'https://api.github.com/users/noatamir/repos', 'events_url': 'https://api.github.com/users/noatamir/events{/privacy}', 'received_events_url': 'https://api.github.com/users/noatamir/received_events', 'type': 'User', 'site_admin': False}"
20,1339864852,https://api.github.com/repos/pandas-dev/pandas/issues/48103,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/48103/labels{/name},"{'login': 'auderson', 'id': 48577571, 'node_id': 'MDQ6VXNlcjQ4NTc3NTcx', 'avatar_url': 'https://avatars.githubusercontent.com/u/48577571?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/auderson', 'html_url': 'https://github.com/auderson', 'followers_url': 'https://api.github.com/users/auderson/followers', 'following_url': 'https://api.github.com/users/auderson/following{/other_user}', 'gists_url': 'https://api.github.com/users/auderson/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/auderson/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/auderson/subscriptions', 'organizations_url': 'https://api.github.com/users/auderson/orgs', 'repos_url': 'https://api.github.com/users/auderson/repos', 'events_url': 'https://api.github.com/users/auderson/events{/privacy}', 'received_events_url': 'https://api.github.com/users/auderson/received_events', 'type': 'User', 'site_admin': False}"
21,1339619770,https://api.github.com/repos/pandas-dev/pandas/issues/48101,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/48101/labels{/name},"{'login': 'MRyderOC', 'id': 63479762, 'node_id': 'MDQ6VXNlcjYzNDc5NzYy', 'avatar_url': 'https://avatars.githubusercontent.com/u/63479762?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MRyderOC', 'html_url': 'https://github.com/MRyderOC', 'followers_url': 'https://api.github.com/users/MRyderOC/followers', 'following_url': 'https://api.github.com/users/MRyderOC/following{/other_user}', 'gists_url': 'https://api.github.com/users/MRyderOC/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MRyderOC/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MRyderOC/subscriptions', 'organizations_url': 'https://api.github.com/users/MRyderOC/orgs', 'repos_url': 'https://api.github.com/users/MRyderOC/repos', 'events_url': 'https://api.github.com/users/MRyderOC/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MRyderOC/received_events', 'type': 'User', 'site_admin': False}"
22,1339609315,https://api.github.com/repos/pandas-dev/pandas/issues/48100,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/48100/labels{/name},"{'login': 'INDIG0N', 'id': 66040891, 'node_id': 'MDQ6VXNlcjY2MDQwODkx', 'avatar_url': 'https://avatars.githubusercontent.com/u/66040891?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/INDIG0N', 'html_url': 'https://github.com/INDIG0N', 'followers_url': 'https://api.github.com/users/INDIG0N/followers', 'following_url': 'https://api.github.com/users/INDIG0N/following{/other_user}', 'gists_url': 'https://api.github.com/users/INDIG0N/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/INDIG0N/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/INDIG0N/subscriptions', 'organizations_url': 'https://api.github.com/users/INDIG0N/orgs', 'repos_url': 'https://api.github.com/users/INDIG0N/repos', 'events_url': 'https://api.github.com/users/INDIG0N/events{/privacy}', 'received_events_url': 'https://api.github.com/users/INDIG0N/received_events', 'type': 'User', 'site_admin': False}"
